# step, temp, etotal, ke, tpot, evdw, ebond
51050 23518654130.763447 35277981196.14517 35277981196.14517 -1.7389390386482873e-50 0.0 -1.7389390386482873e-50
51060 23518654130.763447 35277981196.14517 35277981196.14517 -1.73689659227158e-50 0.0 -1.73689659227158e-50
51070 23518654130.763447 35277981196.14517 35277981196.14517 -1.7348569440948265e-50 0.0 -1.7348569440948265e-50
51080 23518654130.763447 35277981196.14517 35277981196.14517 -1.7328200897376171e-50 0.0 -1.7328200897376171e-50
51090 23518654130.763447 35277981196.14517 35277981196.14517 -1.730786024827271e-50 0.0 -1.730786024827271e-50
51100 23518654130.763447 35277981196.14517 35277981196.14517 -1.7287547449987969e-50 0.0 -1.7287547449987969e-50
51110 23518654130.763447 35277981196.14517 35277981196.14517 -1.7267262458948886e-50 0.0 -1.7267262458948886e-50
51120 23518654130.763447 35277981196.14517 35277981196.14517 -1.7247005231659052e-50 0.0 -1.7247005231659052e-50
51130 23518654130.763447 35277981196.14517 35277981196.14517 -1.7226775724698642e-50 0.0 -1.7226775724698642e-50
51140 23518654130.763447 35277981196.14517 35277981196.14517 -1.7206573894724139e-50 0.0 -1.7206573894724139e-50
51150 23518654130.763447 35277981196.14517 35277981196.14517 -1.718639969846832e-50 0.0 -1.718639969846832e-50
51160 23518654130.763447 35277981196.14517 35277981196.14517 -1.7166253092739945e-50 0.0 -1.7166253092739945e-50
51170 23518654130.763447 35277981196.14517 35277981196.14517 -1.7146134034423875e-50 0.0 -1.7146134034423875e-50
51180 23518654130.763447 35277981196.14517 35277981196.14517 -1.712604248048051e-50 0.0 -1.712604248048051e-50
51190 23518654130.763447 35277981196.14517 35277981196.14517 -1.7105978387946142e-50 0.0 -1.7105978387946142e-50
51200 23518654130.763447 35277981196.14517 35277981196.14517 -1.708594171393235e-50 0.0 -1.708594171393235e-50
51210 23518654130.763447 35277981196.14517 35277981196.14517 -1.706593241562621e-50 0.0 -1.706593241562621e-50
51220 23518654130.763447 35277981196.14517 35277981196.14517 -1.704595045028984e-50 0.0 -1.704595045028984e-50
51230 23518654130.763447 35277981196.14517 35277981196.14517 -1.702599577526051e-50 0.0 -1.702599577526051e-50
51240 23518654130.763447 35277981196.14517 35277981196.14517 -1.7006068347950331e-50 0.0 -1.7006068347950331e-50
51250 23518654130.763447 35277981196.14517 35277981196.14517 -1.6986168125846234e-50 0.0 -1.6986168125846234e-50
51260 23518654130.763447 35277981196.14517 35277981196.14517 -1.6966295066509666e-50 0.0 -1.6966295066509666e-50
51270 23518654130.763447 35277981196.14517 35277981196.14517 -1.6946449127576642e-50 0.0 -1.6946449127576642e-50
51280 23518654130.763447 35277981196.14517 35277981196.14517 -1.6926630266757398e-50 0.0 -1.6926630266757398e-50
51290 23518654130.763447 35277981196.14517 35277981196.14517 -1.6906838441836423e-50 0.0 -1.6906838441836423e-50
51300 23518654130.763447 35277981196.14517 35277981196.14517 -1.6887073610672123e-50 0.0 -1.6887073610672123e-50
51310 23518654130.763447 35277981196.14517 35277981196.14517 -1.6867335731196929e-50 0.0 -1.6867335731196929e-50
51320 23518654130.763447 35277981196.14517 35277981196.14517 -1.6847624761416895e-50 0.0 -1.6847624761416895e-50
51330 23518654130.763447 35277981196.14517 35277981196.14517 -1.6827940659411752e-50 0.0 -1.6827940659411752e-50
51340 23518654130.763447 35277981196.14517 35277981196.14517 -1.6808283383334601e-50 0.0 -1.6808283383334601e-50
51350 23518654130.763447 35277981196.14517 35277981196.14517 -1.6788652891411976e-50 0.0 -1.6788652891411976e-50
51360 23518654130.763447 35277981196.14517 35277981196.14517 -1.6769049141943415e-50 0.0 -1.6769049141943415e-50
51370 23518654130.763447 35277981196.14517 35277981196.14517 -1.6749472093301643e-50 0.0 -1.6749472093301643e-50
51380 23518654130.763447 35277981196.14517 35277981196.14517 -1.672992170393212e-50 0.0 -1.672992170393212e-50
51390 23518654130.763447 35277981196.14517 35277981196.14517 -1.671039793235318e-50 0.0 -1.671039793235318e-50
51400 23518654130.763447 35277981196.14517 35277981196.14517 -1.6690900737155665e-50 0.0 -1.6690900737155665e-50
51410 23518654130.763447 35277981196.14517 35277981196.14517 -1.6671430077002936e-50 0.0 -1.6671430077002936e-50
51420 23518654130.763447 35277981196.14517 35277981196.14517 -1.6651985910630597e-50 0.0 -1.6651985910630597e-50
51430 23518654130.763447 35277981196.14517 35277981196.14517 -1.6632568196846513e-50 0.0 -1.6632568196846513e-50
51440 23518654130.763447 35277981196.14517 35277981196.14517 -1.661317689453052e-50 0.0 -1.661317689453052e-50
51450 23518654130.763447 35277981196.14517 35277981196.14517 -1.6593811962634426e-50 0.0 -1.6593811962634426e-50
51460 23518654130.763447 35277981196.14517 35277981196.14517 -1.6574473360181657e-50 0.0 -1.6574473360181657e-50
51470 23518654130.763447 35277981196.14517 35277981196.14517 -1.6555161046267416e-50 0.0 -1.6555161046267416e-50
51480 23518654130.763447 35277981196.14517 35277981196.14517 -1.6535874980058322e-50 0.0 -1.6535874980058322e-50
51490 23518654130.763447 35277981196.14517 35277981196.14517 -1.651661512079229e-50 0.0 -1.651661512079229e-50
51500 23518654130.763447 35277981196.14517 35277981196.14517 -1.6497381427778476e-50 0.0 -1.6497381427778476e-50
51510 23518654130.763447 35277981196.14517 35277981196.14517 -1.6478173860397147e-50 0.0 -1.6478173860397147e-50
51520 23518654130.763447 35277981196.14517 35277981196.14517 -1.6458992378099367e-50 0.0 -1.6458992378099367e-50
51530 23518654130.763447 35277981196.14517 35277981196.14517 -1.643983694040714e-50 0.0 -1.643983694040714e-50
51540 23518654130.763447 35277981196.14517 35277981196.14517 -1.6420707506913e-50 0.0 -1.6420707506913e-50
51550 23518654130.763447 35277981196.14517 35277981196.14517 -1.6401604037280062e-50 0.0 -1.6401604037280062e-50
51560 23518654130.763447 35277981196.14517 35277981196.14517 -1.6382526491241788e-50 0.0 -1.6382526491241788e-50
51570 23518654130.763447 35277981196.14517 35277981196.14517 -1.6363474828601901e-50 0.0 -1.6363474828601901e-50
51580 23518654130.763447 35277981196.14517 35277981196.14517 -1.6344449009234194e-50 0.0 -1.6344449009234194e-50
51590 23518654130.763447 35277981196.14517 35277981196.14517 -1.6325448993082495e-50 0.0 -1.6325448993082495e-50
51600 23518654130.763447 35277981196.14517 35277981196.14517 -1.630647474016038e-50 0.0 -1.630647474016038e-50
51610 23518654130.763447 35277981196.14517 35277981196.14517 -1.6287526210551205e-50 0.0 -1.6287526210551205e-50
51620 23518654130.763447 35277981196.14517 35277981196.14517 -1.6268603364407793e-50 0.0 -1.6268603364407793e-50
51630 23518654130.763447 35277981196.14517 35277981196.14517 -1.624970616195251e-50 0.0 -1.624970616195251e-50
51640 23518654130.763447 35277981196.14517 35277981196.14517 -1.6230834563476887e-50 0.0 -1.6230834563476887e-50
51650 23518654130.763447 35277981196.14517 35277981196.14517 -1.6211988529341763e-50 0.0 -1.6211988529341763e-50
51660 23518654130.763447 35277981196.14517 35277981196.14517 -1.619316801997687e-50 0.0 -1.619316801997687e-50
51670 23518654130.763447 35277981196.14517 35277981196.14517 -1.6174372995880908e-50 0.0 -1.6174372995880908e-50
51680 23518654130.763447 35277981196.14517 35277981196.14517 -1.6155603417621303e-50 0.0 -1.6155603417621303e-50
51690 23518654130.763447 35277981196.14517 35277981196.14517 -1.6136859245834136e-50 0.0 -1.6136859245834136e-50
51700 23518654130.763447 35277981196.14517 35277981196.14517 -1.6118140441223925e-50 0.0 -1.6118140441223925e-50
51710 23518654130.763447 35277981196.14517 35277981196.14517 -1.609944696456365e-50 0.0 -1.609944696456365e-50
51720 23518654130.763447 35277981196.14517 35277981196.14517 -1.608077877669438e-50 0.0 -1.608077877669438e-50
51730 23518654130.763447 35277981196.14517 35277981196.14517 -1.6062135838525445e-50 0.0 -1.6062135838525445e-50
51740 23518654130.763447 35277981196.14517 35277981196.14517 -1.6043518111033957e-50 0.0 -1.6043518111033957e-50
51750 23518654130.763447 35277981196.14517 35277981196.14517 -1.6024925555265072e-50 0.0 -1.6024925555265072e-50
51760 23518654130.763447 35277981196.14517 35277981196.14517 -1.600635813233142e-50 0.0 -1.600635813233142e-50
51770 23518654130.763447 35277981196.14517 35277981196.14517 -1.5987815803413408e-50 0.0 -1.5987815803413408e-50
51780 23518654130.763447 35277981196.14517 35277981196.14517 -1.5969298529758743e-50 0.0 -1.5969298529758743e-50
51790 23518654130.763447 35277981196.14517 35277981196.14517 -1.5950806272682574e-50 0.0 -1.5950806272682574e-50
51800 23518654130.763447 35277981196.14517 35277981196.14517 -1.593233899356705e-50 0.0 -1.593233899356705e-50
51810 23518654130.763447 35277981196.14517 35277981196.14517 -1.5913896653861545e-50 0.0 -1.5913896653861545e-50
51820 23518654130.763447 35277981196.14517 35277981196.14517 -1.5895479215082285e-50 0.0 -1.5895479215082285e-50
51830 23518654130.763447 35277981196.14517 35277981196.14517 -1.5877086638812286e-50 0.0 -1.5877086638812286e-50
51840 23518654130.763447 35277981196.14517 35277981196.14517 -1.5858718886701235e-50 0.0 -1.5858718886701235e-50
51850 23518654130.763447 35277981196.14517 35277981196.14517 -1.584037592046539e-50 0.0 -1.584037592046539e-50
51860 23518654130.763447 35277981196.14517 35277981196.14517 -1.582205770188733e-50 0.0 -1.582205770188733e-50
51870 23518654130.763447 35277981196.14517 35277981196.14517 -1.5803764192816023e-50 0.0 -1.5803764192816023e-50
51880 23518654130.763447 35277981196.14517 35277981196.14517 -1.5785495355166487e-50 0.0 -1.5785495355166487e-50
51890 23518654130.763447 35277981196.14517 35277981196.14517 -1.5767251150919886e-50 0.0 -1.5767251150919886e-50
51900 23518654130.763447 35277981196.14517 35277981196.14517 -1.5749031542123137e-50 0.0 -1.5749031542123137e-50
51910 23518654130.763447 35277981196.14517 35277981196.14517 -1.5730836490889052e-50 0.0 -1.5730836490889052e-50
51920 23518654130.763447 35277981196.14517 35277981196.14517 -1.5712665959396029e-50 0.0 -1.5712665959396029e-50
51930 23518654130.763447 35277981196.14517 35277981196.14517 -1.5694519909887991e-50 0.0 -1.5694519909887991e-50
51940 23518654130.763447 35277981196.14517 35277981196.14517 -1.5676398304674247e-50 0.0 -1.5676398304674247e-50
51950 23518654130.763447 35277981196.14517 35277981196.14517 -1.565830110612943e-50 0.0 -1.565830110612943e-50
51960 23518654130.763447 35277981196.14517 35277981196.14517 -1.5640228276693195e-50 0.0 -1.5640228276693195e-50
51970 23518654130.763447 35277981196.14517 35277981196.14517 -1.562217977887035e-50 0.0 -1.562217977887035e-50
51980 23518654130.763447 35277981196.14517 35277981196.14517 -1.5604155575230472e-50 0.0 -1.5604155575230472e-50
51990 23518654130.763447 35277981196.14517 35277981196.14517 -1.5586155628408028e-50 0.0 -1.5586155628408028e-50
52000 23518654130.763447 35277981196.14517 35277981196.14517 -1.5568179901101959e-50 0.0 -1.5568179901101959e-50
52010 23518654130.763447 35277981196.14517 35277981196.14517 -1.5550228356075952e-50 0.0 -1.5550228356075952e-50
52020 23518654130.763447 35277981196.14517 35277981196.14517 -1.553230095615783e-50 0.0 -1.553230095615783e-50
52030 23518654130.763447 35277981196.14517 35277981196.14517 -1.5514397664239898e-50 0.0 -1.5514397664239898e-50
52040 23518654130.763447 35277981196.14517 35277981196.14517 -1.5496518443278472e-50 0.0 -1.5496518443278472e-50
52050 23518654130.763447 35277981196.14517 35277981196.14517 -1.5478663256294e-50 0.0 -1.5478663256294e-50
52060 23518654130.763447 35277981196.14517 35277981196.14517 -1.546083206637069e-50 0.0 -1.546083206637069e-50
52070 23518654130.763447 35277981196.14517 35277981196.14517 -1.5443024836656704e-50 0.0 -1.5443024836656704e-50
52080 23518654130.763447 35277981196.14517 35277981196.14517 -1.542524153036367e-50 0.0 -1.542524153036367e-50
52090 23518654130.763447 35277981196.14517 35277981196.14517 -1.5407482110766908e-50 0.0 -1.5407482110766908e-50
52100 23518654130.763447 35277981196.14517 35277981196.14517 -1.538974654120505e-50 0.0 -1.538974654120505e-50
52110 23518654130.763447 35277981196.14517 35277981196.14517 -1.5372034785080064e-50 0.0 -1.5372034785080064e-50
52120 23518654130.763447 35277981196.14517 35277981196.14517 -1.5354346805857061e-50 0.0 -1.5354346805857061e-50
52130 23518654130.763447 35277981196.14517 35277981196.14517 -1.5336682567064218e-50 0.0 -1.5336682567064218e-50
52140 23518654130.763447 35277981196.14517 35277981196.14517 -1.5319042032292609e-50 0.0 -1.5319042032292609e-50
52150 23518654130.763447 35277981196.14517 35277981196.14517 -1.5301425165196195e-50 0.0 -1.5301425165196195e-50
52160 23518654130.763447 35277981196.14517 35277981196.14517 -1.5283831929491467e-50 0.0 -1.5283831929491467e-50
52170 23518654130.763447 35277981196.14517 35277981196.14517 -1.5266262288957671e-50 0.0 -1.5266262288957671e-50
52180 23518654130.763447 35277981196.14517 35277981196.14517 -1.524871620743632e-50 0.0 -1.524871620743632e-50
52190 23518654130.763447 35277981196.14517 35277981196.14517 -1.5231193648831394e-50 0.0 -1.5231193648831394e-50
52200 23518654130.763447 35277981196.14517 35277981196.14517 -1.5213694577108966e-50 0.0 -1.5213694577108966e-50
52210 23518654130.763447 35277981196.14517 35277981196.14517 -1.5196218956297312e-50 0.0 -1.5196218956297312e-50
52220 23518654130.763447 35277981196.14517 35277981196.14517 -1.517876675048653e-50 0.0 -1.517876675048653e-50
52230 23518654130.763447 35277981196.14517 35277981196.14517 -1.5161337923828742e-50 0.0 -1.5161337923828742e-50
52240 23518654130.763447 35277981196.14517 35277981196.14517 -1.5143932440537626e-50 0.0 -1.5143932440537626e-50
52250 23518654130.763447 35277981196.14517 35277981196.14517 -1.512655026488863e-50 0.0 -1.512655026488863e-50
52260 23518654130.763447 35277981196.14517 35277981196.14517 -1.5109191361218543e-50 0.0 -1.5109191361218543e-50
52270 23518654130.763447 35277981196.14517 35277981196.14517 -1.5091855693925709e-50 0.0 -1.5091855693925709e-50
52280 23518654130.763447 35277981196.14517 35277981196.14517 -1.5074543227469534e-50 0.0 -1.5074543227469534e-50
52290 23518654130.763447 35277981196.14517 35277981196.14517 -1.505725392637075e-50 0.0 -1.505725392637075e-50
52300 23518654130.763447 35277981196.14517 35277981196.14517 -1.5039987755210983e-50 0.0 -1.5039987755210983e-50
52310 23518654130.763447 35277981196.14517 35277981196.14517 -1.5022744678632854e-50 0.0 -1.5022744678632854e-50
52320 23518654130.763447 35277981196.14517 35277981196.14517 -1.5005524661339723e-50 0.0 -1.5005524661339723e-50
52330 23518654130.763447 35277981196.14517 35277981196.14517 -1.498832766809567e-50 0.0 -1.498832766809567e-50
52340 23518654130.763447 35277981196.14517 35277981196.14517 -1.4971153663725257e-50 0.0 -1.4971153663725257e-50
52350 23518654130.763447 35277981196.14517 35277981196.14517 -1.4954002613113619e-50 0.0 -1.4954002613113619e-50
52360 23518654130.763447 35277981196.14517 35277981196.14517 -1.4936874481206068e-50 0.0 -1.4936874481206068e-50
52370 23518654130.763447 35277981196.14517 35277981196.14517 -1.4919769233008323e-50 0.0 -1.4919769233008323e-50
52380 23518654130.763447 35277981196.14517 35277981196.14517 -1.490268683358601e-50 0.0 -1.490268683358601e-50
52390 23518654130.763447 35277981196.14517 35277981196.14517 -1.4885627248064857e-50 0.0 -1.4885627248064857e-50
52400 23518654130.763447 35277981196.14517 35277981196.14517 -1.4868590441630396e-50 0.0 -1.4868590441630396e-50
52410 23518654130.763447 35277981196.14517 35277981196.14517 -1.4851576379528026e-50 0.0 -1.4851576379528026e-50
52420 23518654130.763447 35277981196.14517 35277981196.14517 -1.4834585027062623e-50 0.0 -1.4834585027062623e-50
52430 23518654130.763447 35277981196.14517 35277981196.14517 -1.481761634959877e-50 0.0 -1.481761634959877e-50
52440 23518654130.763447 35277981196.14517 35277981196.14517 -1.4800670312560302e-50 0.0 -1.4800670312560302e-50
52450 23518654130.763447 35277981196.14517 35277981196.14517 -1.478374688143047e-50 0.0 -1.478374688143047e-50
52460 23518654130.763447 35277981196.14517 35277981196.14517 -1.476684602175169e-50 0.0 -1.476684602175169e-50
52470 23518654130.763447 35277981196.14517 35277981196.14517 -1.4749967699125422e-50 0.0 -1.4749967699125422e-50
52480 23518654130.763447 35277981196.14517 35277981196.14517 -1.47331118792121e-50 0.0 -1.47331118792121e-50
52490 23518654130.763447 35277981196.14517 35277981196.14517 -1.4716278527731074e-50 0.0 -1.4716278527731074e-50
52500 23518654130.763447 35277981196.14517 35277981196.14517 -1.4699467610460317e-50 0.0 -1.4699467610460317e-50
52510 23518654130.763447 35277981196.14517 35277981196.14517 -1.4682679093236545e-50 0.0 -1.4682679093236545e-50
52520 23518654130.763447 35277981196.14517 35277981196.14517 -1.4665912941954916e-50 0.0 -1.4665912941954916e-50
52530 23518654130.763447 35277981196.14517 35277981196.14517 -1.4649169122569033e-50 0.0 -1.4649169122569033e-50
52540 23518654130.763447 35277981196.14517 35277981196.14517 -1.4632447601090748e-50 0.0 -1.4632447601090748e-50
52550 23518654130.763447 35277981196.14517 35277981196.14517 -1.4615748343590184e-50 0.0 -1.4615748343590184e-50
52560 23518654130.763447 35277981196.14517 35277981196.14517 -1.4599071316195414e-50 0.0 -1.4599071316195414e-50
52570 23518654130.763447 35277981196.14517 35277981196.14517 -1.4582416485092596e-50 0.0 -1.4582416485092596e-50
52580 23518654130.763447 35277981196.14517 35277981196.14517 -1.4565783816525638e-50 0.0 -1.4565783816525638e-50
